,artist.inverted,track,week,rank
37069,"Gill, Vince",Feels Like Love,55,
37070,"Gill, Vince",Feels Like Love,56,
37071,"Gill, Vince",Feels Like Love,57,
37072,"Gill, Vince",Feels Like Love,58,
37073,"Gill, Vince",Feels Like Love,59,
37074,"Gill, Vince",Feels Like Love,60,
37075,"Gill, Vince",Feels Like Love,61,
37076,"Gill, Vince",Feels Like Love,62,
37077,"Gill, Vince",Feels Like Love,63,
37078,"Gill, Vince",Feels Like Love,64,
37079,"Gill, Vince",Feels Like Love,65,
37080,"Gill, Vince",Feels Like Love,66,
37081,"Gill, Vince",Feels Like Love,67,
37082,"Gill, Vince",Feels Like Love,68,
37083,"Gill, Vince",Feels Like Love,69,
37084,"Gill, Vince",Feels Like Love,70,
37085,"Gill, Vince",Feels Like Love,71,
37086,"Gill, Vince",Feels Like Love,72,
37087,"Gill, Vince",Feels Like Love,73,
37088,"Gill, Vince",Feels Like Love,74,
37089,"Gill, Vince",Feels Like Love,75,
37090,"Houston, Whitney",Could I Have This Kiss Forever,2,68.0
37091,"Houston, Whitney",Could I Have This Kiss Forever,3,68.0
37092,"Houston, Whitney",Could I Have This Kiss Forever,4,67.0
37093,"Houston, Whitney",Could I Have This Kiss Forever,5,59.0
37094,"Houston, Whitney",Could I Have This Kiss Forever,6,59.0
37095,"Houston, Whitney",Could I Have This Kiss Forever,7,60.0
37096,"Houston, Whitney",Could I Have This Kiss Forever,8,52.0
37097,"Houston, Whitney",Could I Have This Kiss Forever,9,54.0
37098,"Houston, Whitney",Could I Have This Kiss Forever,10,56.0
37099,"Houston, Whitney",Could I Have This Kiss Forever,11,59.0
37100,"Houston, Whitney",Could I Have This Kiss Forever,12,70.0
37101,"Houston, Whitney",Could I Have This Kiss Forever,13,69.0
37102,"Houston, Whitney",Could I Have This Kiss Forever,14,81.0
37103,"Houston, Whitney",Could I Have This Kiss Forever,15,87.0
37104,"Houston, Whitney",Could I Have This Kiss Forever,16,95.0
37105,"Houston, Whitney",Could I Have This Kiss Forever,17,98.0
37106,"Houston, Whitney",Could I Have This Kiss Forever,18,100.0
37107,"Houston, Whitney",Could I Have This Kiss Forever,19,
37108,"Houston, Whitney",Could I Have This Kiss Forever,20,97.0
37109,"Houston, Whitney",Could I Have This Kiss Forever,21,
37110,"Houston, Whitney",Could I Have This Kiss Forever,22,
37111,"Houston, Whitney",Could I Have This Kiss Forever,23,
37112,"Houston, Whitney",Could I Have This Kiss Forever,24,
37113,"Houston, Whitney",Could I Have This Kiss Forever,25,
37114,"Houston, Whitney",Could I Have This Kiss Forever,26,
37115,"Houston, Whitney",Could I Have This Kiss Forever,27,
37116,"Houston, Whitney",Could I Have This Kiss Forever,28,
37117,"Houston, Whitney",Could I Have This Kiss Forever,29,
37118,"Houston, Whitney",Could I Have This Kiss Forever,30,
37119,"Houston, Whitney",Could I Have This Kiss Forever,31,
37120,"Houston, Whitney",Could I Have This Kiss Forever,32,
37121,"Houston, Whitney",Could I Have This Kiss Forever,33,
37122,"Houston, Whitney",Could I Have This Kiss Forever,34,
37123,"Houston, Whitney",Could I Have This Kiss Forever,35,
37124,"Houston, Whitney",Could I Have This Kiss Forever,36,
37125,"Houston, Whitney",Could I Have This Kiss Forever,37,
37126,"Houston, Whitney",Could I Have This Kiss Forever,38,
37127,"Houston, Whitney",Could I Have This Kiss Forever,39,
37128,"Houston, Whitney",Could I Have This Kiss Forever,40,
37129,"Houston, Whitney",Could I Have This Kiss Forever,41,
37130,"Houston, Whitney",Could I Have This Kiss Forever,42,
37131,"Houston, Whitney",Could I Have This Kiss Forever,43,
37132,"Houston, Whitney",Could I Have This Kiss Forever,44,
37133,"Houston, Whitney",Could I Have This Kiss Forever,45,
37134,"Houston, Whitney",Could I Have This Kiss Forever,46,
37135,"Houston, Whitney",Could I Have This Kiss Forever,47,
37136,"Houston, Whitney",Could I Have This Kiss Forever,48,
37137,"Houston, Whitney",Could I Have This Kiss Forever,49,
37138,"Houston, Whitney",Could I Have This Kiss Forever,50,
37139,"Houston, Whitney",Could I Have This Kiss Forever,51,
37140,"Houston, Whitney",Could I Have This Kiss Forever,52,
37141,"Houston, Whitney",Could I Have This Kiss Forever,53,
37142,"Houston, Whitney",Could I Have This Kiss Forever,54,
37143,"Houston, Whitney",Could I Have This Kiss Forever,55,
37144,"Houston, Whitney",Could I Have This Kiss Forever,56,
37145,"Houston, Whitney",Could I Have This Kiss Forever,57,
37146,"Houston, Whitney",Could I Have This Kiss Forever,58,
37147,"Houston, Whitney",Could I Have This Kiss Forever,59,
37148,"Houston, Whitney",Could I Have This Kiss Forever,60,
37149,"Houston, Whitney",Could I Have This Kiss Forever,61,
37150,"Houston, Whitney",Could I Have This Kiss Forever,62,
37151,"Houston, Whitney",Could I Have This Kiss Forever,63,
37152,"Houston, Whitney",Could I Have This Kiss Forever,64,
37153,"Houston, Whitney",Could I Have This Kiss Forever,65,
37154,"Houston, Whitney",Could I Have This Kiss Forever,66,
37155,"Houston, Whitney",Could I Have This Kiss Forever,67,
37156,"Houston, Whitney",Could I Have This Kiss Forever,68,
37157,"Houston, Whitney",Could I Have This Kiss Forever,69,
37158,"Houston, Whitney",Could I Have This Kiss Forever,70,
37159,"Houston, Whitney",Could I Have This Kiss Forever,71,
37160,"Houston, Whitney",Could I Have This Kiss Forever,72,
37161,"Houston, Whitney",Could I Have This Kiss Forever,73,
37162,"Houston, Whitney",Could I Have This Kiss Forever,74,
37163,"Houston, Whitney",Could I Have This Kiss Forever,75,
37164,Bloodhound Gang,The Bad Touch,2,62.0
37165,Bloodhound Gang,The Bad Touch,3,55.0
37166,Bloodhound Gang,The Bad Touch,4,55.0
37167,Bloodhound Gang,The Bad Touch,5,52.0
37168,Bloodhound Gang,The Bad Touch,6,57.0
37169,Bloodhound Gang,The Bad Touch,7,72.0
37170,Bloodhound Gang,The Bad Touch,8,80.0
37171,Bloodhound Gang,The Bad Touch,9,82.0
37172,Bloodhound Gang,The Bad Touch,10,92.0
37173,Bloodhound Gang,The Bad Touch,11,96.0
37174,Bloodhound Gang,The Bad Touch,12,98.0
37175,Bloodhound Gang,The Bad Touch,13,
37176,Bloodhound Gang,The Bad Touch,14,
37177,Bloodhound Gang,The Bad Touch,15,
37178,Bloodhound Gang,The Bad Touch,16,
37179,Bloodhound Gang,The Bad Touch,17,
37180,Bloodhound Gang,The Bad Touch,18,
37181,Bloodhound Gang,The Bad Touch,19,
37182,Bloodhound Gang,The Bad Touch,20,
37183,Bloodhound Gang,The Bad Touch,21,
37184,Bloodhound Gang,The Bad Touch,22,
37185,Bloodhound Gang,The Bad Touch,23,
37186,Bloodhound Gang,The Bad Touch,24,
37187,Bloodhound Gang,The Bad Touch,25,
37188,Bloodhound Gang,The Bad Touch,26,
37189,Bloodhound Gang,The Bad Touch,27,
37190,Bloodhound Gang,The Bad Touch,28,
37191,Bloodhound Gang,The Bad Touch,29,
37192,Bloodhound Gang,The Bad Touch,30,
37193,Bloodhound Gang,The Bad Touch,31,
37194,Bloodhound Gang,The Bad Touch,32,
37195,Bloodhound Gang,The Bad Touch,33,
37196,Bloodhound Gang,The Bad Touch,34,
37197,Bloodhound Gang,The Bad Touch,35,
37198,Bloodhound Gang,The Bad Touch,36,
37199,Bloodhound Gang,The Bad Touch,37,
37200,Bloodhound Gang,The Bad Touch,38,
37201,Bloodhound Gang,The Bad Touch,39,
37202,Bloodhound Gang,The Bad Touch,40,
37203,Bloodhound Gang,The Bad Touch,41,
37204,Bloodhound Gang,The Bad Touch,42,
37205,Bloodhound Gang,The Bad Touch,43,
37206,Bloodhound Gang,The Bad Touch,44,
37207,Bloodhound Gang,The Bad Touch,45,
37208,Bloodhound Gang,The Bad Touch,46,
37209,Bloodhound Gang,The Bad Touch,47,
37210,Bloodhound Gang,The Bad Touch,48,
37211,Bloodhound Gang,The Bad Touch,49,
37212,Bloodhound Gang,The Bad Touch,50,
37213,Bloodhound Gang,The Bad Touch,51,
37214,Bloodhound Gang,The Bad Touch,52,
37215,Bloodhound Gang,The Bad Touch,53,
37216,Bloodhound Gang,The Bad Touch,54,
37217,Bloodhound Gang,The Bad Touch,55,
37218,Bloodhound Gang,The Bad Touch,56,
37219,Bloodhound Gang,The Bad Touch,57,
37220,Bloodhound Gang,The Bad Touch,58,
37221,Bloodhound Gang,The Bad Touch,59,
37222,Bloodhound Gang,The Bad Touch,60,
37223,Bloodhound Gang,The Bad Touch,61,
37224,Bloodhound Gang,The Bad Touch,62,
37225,Bloodhound Gang,The Bad Touch,63,
37226,Bloodhound Gang,The Bad Touch,64,
37227,Bloodhound Gang,The Bad Touch,65,
37228,Bloodhound Gang,The Bad Touch,66,
37229,Bloodhound Gang,The Bad Touch,67,
37230,Bloodhound Gang,The Bad Touch,68,
37231,Bloodhound Gang,The Bad Touch,69,
37232,Bloodhound Gang,The Bad Touch,70,
37233,Bloodhound Gang,The Bad Touch,71,
37234,Bloodhound Gang,The Bad Touch,72,
37235,Bloodhound Gang,The Bad Touch,73,
37236,Bloodhound Gang,The Bad Touch,74,
37237,Bloodhound Gang,The Bad Touch,75,
37238,"Williams, Robbie",Angels,2,77.0
37239,"Williams, Robbie",Angels,3,69.0
37240,"Williams, Robbie",Angels,4,69.0
37241,"Williams, Robbie",Angels,5,62.0
37242,"Williams, Robbie",Angels,6,56.0
37243,"Williams, Robbie",Angels,7,56.0
37244,"Williams, Robbie",Angels,8,64.0
37245,"Williams, Robbie",Angels,9,54.0
37246,"Williams, Robbie",Angels,10,53.0
37247,"Williams, Robbie",Angels,11,72.0
37248,"Williams, Robbie",Angels,12,83.0
37249,"Williams, Robbie",Angels,13,81.0
37250,"Williams, Robbie",Angels,14,88.0
37251,"Williams, Robbie",Angels,15,96.0
37252,"Williams, Robbie",Angels,16,93.0
37253,"Williams, Robbie",Angels,17,91.0
37254,"Williams, Robbie",Angels,18,89.0
37255,"Williams, Robbie",Angels,19,95.0
37256,"Williams, Robbie",Angels,20,
37257,"Williams, Robbie",Angels,21,
37258,"Williams, Robbie",Angels,22,
37259,"Williams, Robbie",Angels,23,
37260,"Williams, Robbie",Angels,24,
37261,"Williams, Robbie",Angels,25,
37262,"Williams, Robbie",Angels,26,
37263,"Williams, Robbie",Angels,27,
37264,"Williams, Robbie",Angels,28,
37265,"Williams, Robbie",Angels,29,
37266,"Williams, Robbie",Angels,30,
37267,"Williams, Robbie",Angels,31,
37268,"Williams, Robbie",Angels,32,
37269,"Williams, Robbie",Angels,33,
37270,"Williams, Robbie",Angels,34,
37271,"Williams, Robbie",Angels,35,
37272,"Williams, Robbie",Angels,36,
37273,"Williams, Robbie",Angels,37,
37274,"Williams, Robbie",Angels,38,
37275,"Williams, Robbie",Angels,39,
37276,"Williams, Robbie",Angels,40,
37277,"Williams, Robbie",Angels,41,
37278,"Williams, Robbie",Angels,42,
37279,"Williams, Robbie",Angels,43,
37280,"Williams, Robbie",Angels,44,
37281,"Williams, Robbie",Angels,45,
37282,"Williams, Robbie",Angels,46,
37283,"Williams, Robbie",Angels,47,
37284,"Williams, Robbie",Angels,48,
37285,"Williams, Robbie",Angels,49,
37286,"Williams, Robbie",Angels,50,
37287,"Williams, Robbie",Angels,51,
37288,"Williams, Robbie",Angels,52,
37289,"Williams, Robbie",Angels,53,
37290,"Williams, Robbie",Angels,54,
37291,"Williams, Robbie",Angels,55,
37292,"Williams, Robbie",Angels,56,
37293,"Williams, Robbie",Angels,57,
37294,"Williams, Robbie",Angels,58,
37295,"Williams, Robbie",Angels,59,
37296,"Williams, Robbie",Angels,60,
37297,"Williams, Robbie",Angels,61,
37298,"Williams, Robbie",Angels,62,
37299,"Williams, Robbie",Angels,63,
37300,"Williams, Robbie",Angels,64,
37301,"Williams, Robbie",Angels,65,
37302,"Williams, Robbie",Angels,66,
37303,"Williams, Robbie",Angels,67,
37304,"Williams, Robbie",Angels,68,
37305,"Williams, Robbie",Angels,69,
37306,"Williams, Robbie",Angels,70,
37307,"Williams, Robbie",Angels,71,
37308,"Williams, Robbie",Angels,72,
37309,"Williams, Robbie",Angels,73,
37310,"Williams, Robbie",Angels,74,
37311,"Williams, Robbie",Angels,75,
37312,"Messina, Jo Dee",Because You Love Me,2,78.0
37313,"Messina, Jo Dee",Because You Love Me,3,71.0
37314,"Messina, Jo Dee",Because You Love Me,4,71.0
37315,"Messina, Jo Dee",Because You Love Me,5,66.0
37316,"Messina, Jo Dee",Because You Love Me,6,55.0
37317,"Messina, Jo Dee",Because You Love Me,7,53.0
37318,"Messina, Jo Dee",Because You Love Me,8,57.0
37319,"Messina, Jo Dee",Because You Love Me,9,61.0
37320,"Messina, Jo Dee",Because You Love Me,10,61.0
37321,"Messina, Jo Dee",Because You Love Me,11,61.0
37322,"Messina, Jo Dee",Because You Love Me,12,72.0
37323,"Messina, Jo Dee",Because You Love Me,13,93.0
37324,"Messina, Jo Dee",Because You Love Me,14,
37325,"Messina, Jo Dee",Because You Love Me,15,
37326,"Messina, Jo Dee",Because You Love Me,16,
37327,"Messina, Jo Dee",Because You Love Me,17,
37328,"Messina, Jo Dee",Because You Love Me,18,
37329,"Messina, Jo Dee",Because You Love Me,19,
37330,"Messina, Jo Dee",Because You Love Me,20,
37331,"Messina, Jo Dee",Because You Love Me,21,
37332,"Messina, Jo Dee",Because You Love Me,22,
37333,"Messina, Jo Dee",Because You Love Me,23,
37334,"Messina, Jo Dee",Because You Love Me,24,
37335,"Messina, Jo Dee",Because You Love Me,25,
37336,"Messina, Jo Dee",Because You Love Me,26,
37337,"Messina, Jo Dee",Because You Love Me,27,
37338,"Messina, Jo Dee",Because You Love Me,28,
37339,"Messina, Jo Dee",Because You Love Me,29,
37340,"Messina, Jo Dee",Because You Love Me,30,
37341,"Messina, Jo Dee",Because You Love Me,31,
37342,"Messina, Jo Dee",Because You Love Me,32,
37343,"Messina, Jo Dee",Because You Love Me,33,
37344,"Messina, Jo Dee",Because You Love Me,34,
37345,"Messina, Jo Dee",Because You Love Me,35,
37346,"Messina, Jo Dee",Because You Love Me,36,
37347,"Messina, Jo Dee",Because You Love Me,37,
37348,"Messina, Jo Dee",Because You Love Me,38,
37349,"Messina, Jo Dee",Because You Love Me,39,
37350,"Messina, Jo Dee",Because You Love Me,40,
37351,"Messina, Jo Dee",Because You Love Me,41,
37352,"Messina, Jo Dee",Because You Love Me,42,
37353,"Messina, Jo Dee",Because You Love Me,43,
37354,"Messina, Jo Dee",Because You Love Me,44,
37355,"Messina, Jo Dee",Because You Love Me,45,
37356,"Messina, Jo Dee",Because You Love Me,46,
37357,"Messina, Jo Dee",Because You Love Me,47,
37358,"Messina, Jo Dee",Because You Love Me,48,
37359,"Messina, Jo Dee",Because You Love Me,49,
37360,"Messina, Jo Dee",Because You Love Me,50,
37361,"Messina, Jo Dee",Because You Love Me,51,
37362,"Messina, Jo Dee",Because You Love Me,52,
37363,"Messina, Jo Dee",Because You Love Me,53,
37364,"Messina, Jo Dee",Because You Love Me,54,
37365,"Messina, Jo Dee",Because You Love Me,55,
37366,"Messina, Jo Dee",Because You Love Me,56,
37367,"Messina, Jo Dee",Because You Love Me,57,
37368,"Messina, Jo Dee",Because You Love Me,58,
37369,"Messina, Jo Dee",Because You Love Me,59,
37370,"Messina, Jo Dee",Because You Love Me,60,
37371,"Messina, Jo Dee",Because You Love Me,61,
37372,"Messina, Jo Dee",Because You Love Me,62,
37373,"Messina, Jo Dee",Because You Love Me,63,
37374,"Messina, Jo Dee",Because You Love Me,64,
37375,"Messina, Jo Dee",Because You Love Me,65,
37376,"Messina, Jo Dee",Because You Love Me,66,
37377,"Messina, Jo Dee",Because You Love Me,67,
37378,"Messina, Jo Dee",Because You Love Me,68,
37379,"Messina, Jo Dee",Because You Love Me,69,
37380,"Messina, Jo Dee",Because You Love Me,70,
37381,"Messina, Jo Dee",Because You Love Me,71,
37382,"Messina, Jo Dee",Because You Love Me,72,
37383,"Messina, Jo Dee",Because You Love Me,73,
37384,"Messina, Jo Dee",Because You Love Me,74,
37385,"Messina, Jo Dee",Because You Love Me,75,
37386,"Keith, Toby",Country Comes To Town,2,78.0
37387,"Keith, Toby",Country Comes To Town,3,75.0
37388,"Keith, Toby",Country Comes To Town,4,69.0
37389,"Keith, Toby",Country Comes To Town,5,66.0
37390,"Keith, Toby",Country Comes To Town,6,62.0
37391,"Keith, Toby",Country Comes To Town,7,59.0
37392,"Keith, Toby",Country Comes To Town,8,58.0
37393,"Keith, Toby",Country Comes To Town,9,55.0
37394,"Keith, Toby",Country Comes To Town,10,55.0
37395,"Keith, Toby",Country Comes To Town,11,54.0
37396,"Keith, Toby",Country Comes To Town,12,62.0
37397,"Keith, Toby",Country Comes To Town,13,81.0
37398,"Keith, Toby",Country Comes To Town,14,95.0
37399,"Keith, Toby",Country Comes To Town,15,93.0
37400,"Keith, Toby",Country Comes To Town,16,
37401,"Keith, Toby",Country Comes To Town,17,
37402,"Keith, Toby",Country Comes To Town,18,
37403,"Keith, Toby",Country Comes To Town,19,
37404,"Keith, Toby",Country Comes To Town,20,
37405,"Keith, Toby",Country Comes To Town,21,
37406,"Keith, Toby",Country Comes To Town,22,
37407,"Keith, Toby",Country Comes To Town,23,
37408,"Keith, Toby",Country Comes To Town,24,
37409,"Keith, Toby",Country Comes To Town,25,
37410,"Keith, Toby",Country Comes To Town,26,
37411,"Keith, Toby",Country Comes To Town,27,
37412,"Keith, Toby",Country Comes To Town,28,
37413,"Keith, Toby",Country Comes To Town,29,
37414,"Keith, Toby",Country Comes To Town,30,
37415,"Keith, Toby",Country Comes To Town,31,
37416,"Keith, Toby",Country Comes To Town,32,
37417,"Keith, Toby",Country Comes To Town,33,
37418,"Keith, Toby",Country Comes To Town,34,
37419,"Keith, Toby",Country Comes To Town,35,
37420,"Keith, Toby",Country Comes To Town,36,
37421,"Keith, Toby",Country Comes To Town,37,
37422,"Keith, Toby",Country Comes To Town,38,
37423,"Keith, Toby",Country Comes To Town,39,
37424,"Keith, Toby",Country Comes To Town,40,
37425,"Keith, Toby",Country Comes To Town,41,
37426,"Keith, Toby",Country Comes To Town,42,
37427,"Keith, Toby",Country Comes To Town,43,
37428,"Keith, Toby",Country Comes To Town,44,
37429,"Keith, Toby",Country Comes To Town,45,
37430,"Keith, Toby",Country Comes To Town,46,
37431,"Keith, Toby",Country Comes To Town,47,
37432,"Keith, Toby",Country Comes To Town,48,
37433,"Keith, Toby",Country Comes To Town,49,
37434,"Keith, Toby",Country Comes To Town,50,
37435,"Keith, Toby",Country Comes To Town,51,
37436,"Keith, Toby",Country Comes To Town,52,
37437,"Keith, Toby",Country Comes To Town,53,
37438,"Keith, Toby",Country Comes To Town,54,
37439,"Keith, Toby",Country Comes To Town,55,
37440,"Keith, Toby",Country Comes To Town,56,
37441,"Keith, Toby",Country Comes To Town,57,
37442,"Keith, Toby",Country Comes To Town,58,
37443,"Keith, Toby",Country Comes To Town,59,
37444,"Keith, Toby",Country Comes To Town,60,
37445,"Keith, Toby",Country Comes To Town,61,
37446,"Keith, Toby",Country Comes To Town,62,
37447,"Keith, Toby",Country Comes To Town,63,
37448,"Keith, Toby",Country Comes To Town,64,
37449,"Keith, Toby",Country Comes To Town,65,
37450,"Keith, Toby",Country Comes To Town,66,
37451,"Keith, Toby",Country Comes To Town,67,
37452,"Keith, Toby",Country Comes To Town,68,
37453,"Keith, Toby",Country Comes To Town,69,
37454,"Keith, Toby",Country Comes To Town,70,
37455,"Keith, Toby",Country Comes To Town,71,
37456,"Keith, Toby",Country Comes To Town,72,
37457,"Keith, Toby",Country Comes To Town,73,
37458,"Keith, Toby",Country Comes To Town,74,
37459,"Keith, Toby",Country Comes To Town,75,
37460,Beenie Man,Girls Dem Sugar,2,72.0
37461,Beenie Man,Girls Dem Sugar,3,63.0
37462,Beenie Man,Girls Dem Sugar,4,56.0
37463,Beenie Man,Girls Dem Sugar,5,62.0
37464,Beenie Man,Girls Dem Sugar,6,63.0
37465,Beenie Man,Girls Dem Sugar,7,54.0
37466,Beenie Man,Girls Dem Sugar,8,60.0
37467,Beenie Man,Girls Dem Sugar,9,69.0
37468,Beenie Man,Girls Dem Sugar,10,75.0
37469,Beenie Man,Girls Dem Sugar,11,84.0
37470,Beenie Man,Girls Dem Sugar,12,92.0
37471,Beenie Man,Girls Dem Sugar,13,85.0
37472,Beenie Man,Girls Dem Sugar,14,84.0
37473,Beenie Man,Girls Dem Sugar,15,95.0
37474,Beenie Man,Girls Dem Sugar,16,
37475,Beenie Man,Girls Dem Sugar,17,
37476,Beenie Man,Girls Dem Sugar,18,
37477,Beenie Man,Girls Dem Sugar,19,
37478,Beenie Man,Girls Dem Sugar,20,
37479,Beenie Man,Girls Dem Sugar,21,
37480,Beenie Man,Girls Dem Sugar,22,
37481,Beenie Man,Girls Dem Sugar,23,
37482,Beenie Man,Girls Dem Sugar,24,
37483,Beenie Man,Girls Dem Sugar,25,
37484,Beenie Man,Girls Dem Sugar,26,
37485,Beenie Man,Girls Dem Sugar,27,
37486,Beenie Man,Girls Dem Sugar,28,
37487,Beenie Man,Girls Dem Sugar,29,
37488,Beenie Man,Girls Dem Sugar,30,
37489,Beenie Man,Girls Dem Sugar,31,
37490,Beenie Man,Girls Dem Sugar,32,
37491,Beenie Man,Girls Dem Sugar,33,
37492,Beenie Man,Girls Dem Sugar,34,
37493,Beenie Man,Girls Dem Sugar,35,
37494,Beenie Man,Girls Dem Sugar,36,
37495,Beenie Man,Girls Dem Sugar,37,
37496,Beenie Man,Girls Dem Sugar,38,
37497,Beenie Man,Girls Dem Sugar,39,
37498,Beenie Man,Girls Dem Sugar,40,
37499,Beenie Man,Girls Dem Sugar,41,
37500,Beenie Man,Girls Dem Sugar,42,
37501,Beenie Man,Girls Dem Sugar,43,
37502,Beenie Man,Girls Dem Sugar,44,
37503,Beenie Man,Girls Dem Sugar,45,
37504,Beenie Man,Girls Dem Sugar,46,
37505,Beenie Man,Girls Dem Sugar,47,
37506,Beenie Man,Girls Dem Sugar,48,
37507,Beenie Man,Girls Dem Sugar,49,
37508,Beenie Man,Girls Dem Sugar,50,
37509,Beenie Man,Girls Dem Sugar,51,
37510,Beenie Man,Girls Dem Sugar,52,
37511,Beenie Man,Girls Dem Sugar,53,
37512,Beenie Man,Girls Dem Sugar,54,
37513,Beenie Man,Girls Dem Sugar,55,
37514,Beenie Man,Girls Dem Sugar,56,
37515,Beenie Man,Girls Dem Sugar,57,
37516,Beenie Man,Girls Dem Sugar,58,
37517,Beenie Man,Girls Dem Sugar,59,
37518,Beenie Man,Girls Dem Sugar,60,
37519,Beenie Man,Girls Dem Sugar,61,
37520,Beenie Man,Girls Dem Sugar,62,
37521,Beenie Man,Girls Dem Sugar,63,
37522,Beenie Man,Girls Dem Sugar,64,
37523,Beenie Man,Girls Dem Sugar,65,
37524,Beenie Man,Girls Dem Sugar,66,
37525,Beenie Man,Girls Dem Sugar,67,
37526,Beenie Man,Girls Dem Sugar,68,
37527,Beenie Man,Girls Dem Sugar,69,
37528,Beenie Man,Girls Dem Sugar,70,
37529,Beenie Man,Girls Dem Sugar,71,
37530,Beenie Man,Girls Dem Sugar,72,
37531,Beenie Man,Girls Dem Sugar,73,
37532,Beenie Man,Girls Dem Sugar,74,
37533,Beenie Man,Girls Dem Sugar,75,
37534,"Hill, Faith",Let's Make Love,2,83.0
37535,"Hill, Faith",Let's Make Love,3,73.0
37536,"Hill, Faith",Let's Make Love,4,73.0
